event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
14,13,28,0,7,1.77884998E+03,1.04904514E+01,-7.94390466E-01,-6.41017740E-02,6.04015521E-01,-7.94390466E-01,-6.41017740E-02,6.04015521E-01,1.00000000E+00,2,2,13028
15,13,28,0,3,1.63498599E+03,1.24370004E+02,-4.62672274E-01,5.84388508E-01,6.66651662E-01,-4.62672274E-01,5.84388508E-01,6.66651662E-01,1.00000000E+00,2,2,13028
15,13,28,0,7,1.77884998E+03,1.24370004E+02,-8.88833698E-01,4.07742431E-01,-2.09095117E-01,-8.88833698E-01,4.07742431E-01,-2.09095117E-01,1.00000000E+00,2,2,13028
16,13,28,0,3,1.55541658E+03,5.41051952E+02,9.95255340E-01,-6.86608236E-02,-6.89383792E-02,9.95255340E-01,-6.86608236E-02,-6.89383792E-02,1.00000000E+00,2,2,13028
16,13,28,0,7,1.77884998E+03,5.41051952E+02,2.46041692E-01,9.19608262E-01,-3.06241947E-01,2.46041692E-01,9.19608262E-01,-3.06241947E-01,1.00000000E+00,2,2,13028
17,13,28,0,3,8.25945429E+02,3.30028627E+01,1.32682352E-01,7.52532388E-01,-6.45050694E-01,1.32682352E-01,7.52532388E-01,-6.45050694E-01,1.00000000E+00,2,2,13028
17,13,28,0,7,1.77884998E+03,3.30028627E+01,2.80627486E-01,9.50670000E-01,1.32192155E-01,2.80627486E-01,9.50670000E-01,1.32192155E-01,1.00000000E+00,2,2,13028
18,13,28,0,3,2.09649096E+03,2.54716665E+02,-7.53106148E-01,5.90851985E-01,-2.89352834E-01,-7.53106148E-01,5.90851985E-01,-2.89352834E-01,1.00000000E+00,2,2,13028
18,13,28,0,7,1.77884998E+03,2.54716665E+02,4.50190123E-01,-6.80134347E-01,5.78572488E-01,4.50190123E-01,-6.80134347E-01,5.78572488E-01,1.00000000E+00,2,2,13028
19,13,28,0,3,7.23987701E+02,3.49351344E+01,-7.92833445E-01,-4.96721652E-01,3.53104417E-01,-7.92833445E-01,-4.96721652E-01,3.53104417E-01,1.00000000E+00,2,2,13028
19,13,28,0,7,1.77884998E+03,3.49351344E+01,-8.82237771E-01,2.13006435E-01,-4.19862804E-01,-8.82237771E-01,2.13006435E-01,-4.19862804E-01,1.00000000E+00,2,2,13028
20,13,28,0,3,8.60920377E+02,4.13145108E+02,-2.98469224E-01,7.56421283E-01,5.82016293E-01,-2.98469224E-01,7.56421283E-01,5.82016293E-01,1.00000000E+00,2,2,13028
20,13,28,0,7,1.77884998E+03,4.13145108E+02,-7.74934165E-01,-6.31128102E-01,3.39758477E-02,-7.74934165E-01,-6.31128102E-01,3.39758477E-02,1.00000000E+00,2,2,13028
21,13,28,0,3,3.69658966E+02,1.64913898E+02,4.65787870E-01,3.64034111E-01,8.06548713E-01,4.65787870E-01,3.64034111E-01,8.06548713E-01,1.00000000E+00,2,2,13028
21,13,28,0,7,1.77884998E+03,1.64913898E+02,-9.93461191E-01,-1.00885863E-01,-5.34500273E-02,-9.93461191E-01,-1.00885863E-01,-5.34500273E-02,1.00000000E+00,2,2,13028
22,13,28,0,3,1.90622193E+03,2.91271228E+01,-3.28827591E-01,-8.97633623E-01,-2.93472816E-01,-3.28827591E-01,-8.97633623E-01,-2.93472816E-01,1.00000000E+00,2,2,13028
22,13,28,0,7,1.77884998E+03,2.91271228E+01,1.35635623E-01,-8.05186014E-01,5.77302747E-01,1.35635623E-01,-8.05186014E-01,5.77302747E-01,1.00000000E+00,2,2,13028
23,13,28,0,3,1.22214164E+03,7.98091954E+00,2.01990998E-01,9.59041922E-01,1.98590604E-01,2.01990998E-01,9.59041922E-01,1.98590604E-01,1.00000000E+00,2,2,13028
23,13,28,0,7,1.77884998E+03,7.98091954E+00,5.85205173E-01,-6.32035312E-01,-5.08002234E-01,5.85205173E-01,-6.32035312E-01,-5.08002234E-01,1.00000000E+00,2,2,13028
24,13,28,0,3,8.41323000E+02,2.46570669E+02,-3.42985781E-01,-7.63409559E-01,-5.47326775E-01,-3.42985781E-01,-7.63409559E-01,-5.47326775E-01,1.00000000E+00,2,2,13028
24,13,28,0,7,1.77884998E+03,2.46570669E+02,7.72247835E-01,4.80200591E-01,-4.15981578E-01,7.72247835E-01,4.80200591E-01,-4.15981578E-01,1.00000000E+00,2,2,13028
