code,stream,source_tag,band,band_label,stage,stage_label,deposit_carrier,dominant_events,dominant_rate_s-1,dominant_sigma_s-1,fractional_rate_s-1,energy_rate_keV_s-1,raw_deposit_keV_sum
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0005834093820520999,0.29812164582380396,439.360366
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,53,0.035962374779949485,0.004939812080708806,0.03605742641770271,18.42534891507479,27154.58887409997
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,0,0.0,0.0,7.418710650552108e-08,3.791368694448075e-05,0.0558756937
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,ELECTRON,2,0.001357071515526477,0.0009595944711841933,0.0012503160681700356,0.6389103355377841,941.601271
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,179,0.12620768214067107,0.010555542671926946,0.126314363400921,64.54654421211367,91549.20698467013
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,FLUKA_PARTICLE_-7,0,0.0,0.0,7.418710650552108e-08,3.791368694448075e-05,0.0558756937
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,side_compton_fov_pass,final,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0005834093820520999,0.29812164582380396,439.360366
FLUKA,prompt,all_prompt,w2_510p58_511p42,W2 510.58-511.42 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,46,0.03121262612816104,0.004602050653068205,0.031307751953020775,15.998231818231805,23577.59545329998
FLUKA,prompt,alpha,all_tes_gt0,all TES > 0,raw,raw,4-HELIUM,1,0.0006785400918650751,0.0006785400918650751,0.0006785400918650751,202.85543655240576,298958.6599
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0007007948736853988,0.3020141780273153,445.09728449
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,270,0.18320450586619377,0.011149471166611342,0.1831822461994202,62.119186143528985,91548.95060824903
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,9,0.006106816862206459,0.0020356056207354862,0.005337497638524476,33.94506847417547,50026.98184028999
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,392,0.26598580110943626,0.01343431169027283,0.26654775380883267,118.55874377503855,174727.47554931894
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,raw,raw,POSITRON,6,0.0040712112414709725,0.0016620650294477861,0.004278577765756587,43.15640201298814,63602.303275319995
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,253,0.17166940734869268,0.010792763169632543,0.17196819097749985,57.41658089799015,84618.42556306902
FLUKA,prompt,eplus,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,101,0.0685320558980947,0.006819194434015413,0.0685320558980947,14.010035732452073,20647.470595099992
FLUKA,prompt,eplus,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,144,0.09770906979530335,0.008142422482941957,0.09770906979530335,20.173820346798188,29731.427553499983
FLUKA,prompt,eplus,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,100,0.06785352069118288,0.006785352069118293,0.06785352069118288,13.870640534665664,20442.035127099996
FLUKA,prompt,eplus,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,2,0.0013570704138236576,0.0009595936921623425,0.00123709176940268,2.759299333775454,4066.55293
FLUKA,prompt,eplus,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,2,0.0013570704138236576,0.0009595936921623425,0.0014770490582446353,2.8053182006971227,4134.3738278
FLUKA,prompt,eplus,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,2,0.0013570704138236576,0.0009595936921623425,0.0011971860069118758,8.447693288326747,12449.896781
FLUKA,prompt,eplus,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006785352069118288,0.0006785352069118288,0.0009378674656206503,4.59657885125722,6774.267281100001
FLUKA,prompt,eplus,e3000_10000,3000-10000 keV,raw,raw,POSITRON,2,0.0013570704138236576,0.0009595936921623425,0.0012576225620266179,9.40784575126468,13864.933839000001
FLUKA,prompt,eplus,e300_480,300-480 keV,active_veto_pass,active-veto,ELECTRON,0,0.0,0.0,0.0003210432955807233,0.10796147858230949,159.10961949
FLUKA,prompt,eplus,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,87,0.05903256300132911,0.0063289550757326795,0.05871151970574838,22.53847169864139,33216.36293748001
FLUKA,prompt,eplus,e300_480,300-480 keV,raw,raw,ELECTRON,0,0.0,0.0,0.0003210432955807233,0.10796147858230949,159.10961949
FLUKA,prompt,eplus,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,133,0.09024518251927323,0.007825249746398576,0.08992413922369252,34.30942560466345,50563.95785388001
FLUKA,prompt,eplus,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,76,0.05156867572529899,0.005915332793126246,0.05156867572529899,19.708915915976057,29046.268661100006
FLUKA,prompt,eplus,e480_550,480-550 keV,active_veto_pass,active-veto,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,e480_550,480-550 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,70,0.047497464483828016,0.00567703284219155,0.04779624811263517,24.148778588599264,35589.57345559997
FLUKA,prompt,eplus,e480_550,480-550 keV,raw,raw,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,73,0.0495330701045635,0.0057974073491844705,0.04983185373337066,25.171597705935817,37096.966302599976
FLUKA,prompt,eplus,e480_550,480-550 keV,side_compton_fov_pass,final,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,e480_550,480-550 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,65,0.04410478844926887,0.005470525729418249,0.04440357207807603,22.415124323512185,33034.578154799965
FLUKA,prompt,eplus,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,5,0.003392676034559144,0.0015172508477817343,0.003392676034559144,2.14460119247605,3160.6336276
FLUKA,prompt,eplus,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,2,0.0013570704138236576,0.0009595936921623425,0.0013570704138236576,1.1437834607513633,1685.665606
FLUKA,prompt,eplus,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,10,0.006785352069118288,0.0021457167264550053,0.006785352069118288,6.293646798510856,9275.3430248
FLUKA,prompt,eplus,e800_1500,800-1500 keV,raw,raw,POSITRON,2,0.0013570704138236576,0.0009595936921623425,0.0013570704138236576,1.5463333434211006,2278.92868
FLUKA,prompt,eplus,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,2,0.0013570704138236576,0.0009595936921623425,0.0013570704138236576,1.1437834607513633,1685.665606
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,45,0.030534084311032297,0.004551752543345201,0.030832867939839453,15.755566534429953,23219.96909509998
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,46,0.031212619517944126,0.004602049678444203,0.03151140314675128,16.1022973873388,23730.968155099978
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,side_compton_fov_pass,final,ELECTRON,1,0.0006785352069118288,0.0006785352069118288,0.0003797515781046755,0.19405269944500578,285.987665
FLUKA,prompt,eplus,w2_510p58_511p42,W2 510.58-511.42 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,40,0.027141408276473152,0.004291433452910009,0.027440191905280308,14.021912269342875,20664.973794299985
FLUKA,prompt,gamma,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,23,0.1248506552545939,0.02603316122505348,0.1248506552545939,44.23503854203302,8148.9831542500015
FLUKA,prompt,gamma,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,0,0.0,0.0,5.0713747640330085e-05,0.015994672916354976,2.946540219
FLUKA,prompt,gamma,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,35,0.18999012756133857,0.03211419293297576,0.1904138015866711,64.54000408687388,11889.565905530004
FLUKA,prompt,gamma,all_tes_gt0,all TES > 0,raw,raw,POSITRON,1,0.005428289358895385,0.005428289358895385,0.004953901585922503,28.9665637712139,5336.2232291
FLUKA,prompt,gamma,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,23,0.1248506552545939,0.02603316122505348,0.1248506552545939,44.23503854203302,8148.9831542500015
FLUKA,prompt,gamma,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,7,0.03799802551226769,0.014361903688135431,0.03799802551226769,7.723149255312077,1422.7593160000001
FLUKA,prompt,gamma,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,12,0.06513947230674463,0.01880414593558459,0.06513947230674463,13.486519669565778,2484.487981
FLUKA,prompt,gamma,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,7,0.03799802551226769,0.014361903688135431,0.03799802551226769,7.723149255312077,1422.7593160000001
FLUKA,prompt,gamma,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,0,0.0,0.0,0.0004743877729728817,2.7738507598035445,510.99906
FLUKA,prompt,gamma,e3000_10000,3000-10000 keV,raw,raw,POSITRON,1,0.005428289358895385,0.005428289358895385,0.004953901585922503,28.9665637712139,5336.2232291
FLUKA,prompt,gamma,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,9,0.04885460423005847,0.016284868076686155,0.04885460423005847,18.074011243526737,3329.5961303000004
FLUKA,prompt,gamma,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,9,0.04885460423005847,0.016284868076686155,0.04885460423005847,18.074011243526737,3329.5961303000004
FLUKA,prompt,gamma,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,9,0.04885460423005847,0.016284868076686155,0.04885460423005847,18.074011243526737,3329.5961303000004
FLUKA,prompt,gamma,e480_550,480-550 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,3,0.016284868076686155,0.009402072967792295,0.016284868076686155,8.378087201977621,1543.412049
FLUKA,prompt,gamma,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,5,0.027141446794476925,0.012138024008028834,0.027141446794476925,13.836166344652206,2548.8999259
FLUKA,prompt,gamma,e480_550,480-550 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,0.016284868076686155,0.009402072967792295,0.016284868076686155,8.378087201977621,1543.412049
FLUKA,prompt,gamma,e550_800,550-800 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,3.0133592953874833,555.121346
FLUKA,prompt,gamma,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,3.0133592953874833,555.121346
FLUKA,prompt,gamma,e550_800,550-800 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,3.0133592953874833,555.121346
FLUKA,prompt,gamma,e800_1500,800-1500 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,6.758714986116924,1245.09114
FLUKA,prompt,gamma,e800_1500,800-1500 keV,raw,raw,ELECTRON,0,0.0,0.0,1.519277135192563e-05,0.013621527191611513,2.50935908
FLUKA,prompt,gamma,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,2,0.01085657871779077,0.007676760431835406,0.010841385946438844,11.611986364330427,2139.161271
FLUKA,prompt,gamma,e800_1500,800-1500 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,6.758714986116924,1245.09114
FLUKA,prompt,gamma,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.005428289358895385,0.005428289358895385,0.005428289358895385,2.7738507592607156,510.9990599
FLUKA,prompt,muminus,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,3,0.002035543125042851,0.0011752213711905821,0.002035543125042851,0.3563358791247723,525.1707145
FLUKA,prompt,muminus,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,8,0.005428115000114269,0.0019191284628206086,0.0045761945538026665,31.370705092082925,46234.40010600001
FLUKA,prompt,muminus,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,84,0.05699520750119978,0.006218686967237215,0.05748609111309479,39.19132663613965,57760.495693720004
FLUKA,prompt,muminus,all_tes_gt0,all TES > 0,raw,raw,POSITRON,1,0.0006785143750142837,0.0006785143750142837,0.001039551209430869,5.7416810219850944,8462.1361513
FLUKA,prompt,muminus,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,0.002035543125042851,0.0011752213711905821,0.002035543125042851,0.3563358791247723,525.1707145
FLUKA,prompt,muminus,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0006785143750142837,0.12098982205742764,178.315783
FLUKA,prompt,muminus,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,36,0.024426517500514226,0.004071086250085704,0.024426517500514226,5.024642895560969,7405.3595334
FLUKA,prompt,muminus,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0006785143750142837,0.12098982205742764,178.315783
FLUKA,prompt,muminus,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,2,0.0013570287500285674,0.0009595642314103043,0.0012487400331392777,2.5335386060610228,3733.949787
FLUKA,prompt,muminus,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,2,0.0013570287500285674,0.0009595642314103043,0.001465317466917857,3.0263466667078895,4460.2543117
FLUKA,prompt,muminus,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,3,0.002035543125042851,0.0011752213711905821,0.001651031640120381,10.59994732872656,15622.288515999999
FLUKA,prompt,muminus,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0007538724739497216,3.252233737868487,4793.168512900001
FLUKA,prompt,muminus,e3000_10000,3000-10000 keV,raw,raw,POSITRON,0,0.0,0.0,0.000309153385987032,2.172225449116328,3201.44352
FLUKA,prompt,muminus,e300_480,300-480 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0006785143750142837,0.20457020458198774,301.49723
FLUKA,prompt,muminus,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,16,0.010856230000228536,0.002714057500057135,0.010856230000228536,4.166118610037903,6140.0594644
FLUKA,prompt,muminus,e300_480,300-480 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0006785143750142837,0.20457020458198774,301.49723
FLUKA,prompt,muminus,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,4,0.0027140575000571348,0.0013570287500285674,0.0027140575000571348,1.417747060897483,2089.48714
FLUKA,prompt,muminus,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,14,0.009499201250199969,0.0025387683233044993,0.009499201250199969,6.0969637987610295,8985.754795
FLUKA,prompt,muminus,e800_1500,800-1500 keV,raw,raw,ELECTRON,1,0.0006785143750142837,0.0006785143750142837,0.0006168401129104962,0.8431068518776174,1242.57773
FLUKA,prompt,muminus,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,7,0.004749600625099985,0.0017951802972702123,0.0049929921997178064,5.340059613034926,7870.22325492
FLUKA,prompt,muminus,e800_1500,800-1500 keV,raw,raw,POSITRON,1,0.0006785143750142837,0.0006785143750142837,0.000496797062500251,0.4893733167964394,721.2423713
FLUKA,prompt,muminus,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006785143750142837,0.0006785143750142837,0.0006785143750142837,0.34672020782878643,510.99906
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,5,0.003392683593322399,0.0015172542281634272,0.003392683593322399,0.8220131463343451,1211.449762
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,11,0.007463903905309278,0.0022504517022890213,0.0068930236312147435,27.165589140373157,40035.54766180001
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,95,0.06446098827312569,0.006613557852224183,0.06513777010773439,38.894155132799625,57320.63433406
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,raw,raw,MUON+,1,0.0006785367186644798,0.0006785367186644798,0.0006785367186644798,7.127349835344407,10504.00021
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,raw,raw,POSITRON,4,0.002714146874657919,0.0013570734373289596,0.0026082453141437357,24.010669952372194,35385.9552356
FLUKA,prompt,muplus,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,4,0.002714146874657919,0.0013570734373289596,0.002714146874657919,0.483004745275613,711.8328779999999
FLUKA,prompt,muplus,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,3,0.0020356101559934393,0.0011752600715279483,0.0020356101559934393,0.4407281445381742,649.5273319999999
FLUKA,prompt,muplus,e100_300,100-300 keV,raw,raw,EM_BELOW_THRESHOLD,39,0.026462932027914693,0.004237460449899494,0.026462932027914693,5.52635881674322,8144.5243341
FLUKA,prompt,muplus,e100_300,100-300 keV,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,3,0.0020356101559934393,0.0011752600715279483,0.0020356101559934393,0.4407281445381742,649.5273319999999
FLUKA,prompt,muplus,e1500_3000,1500-3000 keV,raw,raw,ELECTRON,3,0.0020356101559934393,0.0011752600715279483,0.0017615300579310197,4.25823800120165,6275.619113999999
FLUKA,prompt,muplus,e1500_3000,1500-3000 keV,raw,raw,EM_BELOW_THRESHOLD,4,0.002714146874657919,0.0013570734373289596,0.0029882269727203392,5.706338995476643,8409.7718495
FLUKA,prompt,muplus,e3000_10000,3000-10000 keV,raw,raw,ELECTRON,5,0.003392683593322399,0.0015172542281634272,0.0030277440371565584,20.451581677067477,30140.7147388
FLUKA,prompt,muplus,e3000_10000,3000-10000 keV,raw,raw,EM_BELOW_THRESHOLD,1,0.0006785367186644798,0.0006785367186644798,0.00122700230687509,6.593182505226219,9716.76598166
FLUKA,prompt,muplus,e3000_10000,3000-10000 keV,raw,raw,POSITRON,2,0.0013570734373289596,0.0009595958301034446,0.00117354740528419,7.823288293125021,11529.64619
FLUKA,prompt,muplus,e300_480,300-480 keV,raw,raw,ELECTRON,1,0.0006785367186644798,0.0006785367186644798,0.000585269648570082,0.23357651482759997,344.23563
FLUKA,prompt,muplus,e300_480,300-480 keV,raw,raw,EM_BELOW_THRESHOLD,14,0.009499514061302715,0.0025388519255883026,0.009592781131397114,3.5652597060645603,5254.3357021
FLUKA,prompt,muplus,e480_550,480-550 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,1,0.0006785367186644798,0.0006785367186644798,0.0006785367186644798,0.33900840105873203,499.616884
FLUKA,prompt,muplus,e480_550,480-550 keV,raw,raw,EM_BELOW_THRESHOLD,12,0.008142440623973757,0.0023505201430558966,0.008142440623973757,4.168393086530092,6143.209308900001
FLUKA,prompt,muplus,e550_800,550-800 keV,raw,raw,EM_BELOW_THRESHOLD,6,0.004071220311986879,0.0016620687324703984,0.004071220311986879,2.6914527638930728,3966.5543365000003
FLUKA,prompt,muplus,e800_1500,800-1500 keV,raw,raw,ELECTRON,2,0.0013570734373289596,0.0009595958301034446,0.0014829786069184576,1.6691028398301029,2459.856326
FLUKA,prompt,muplus,e800_1500,800-1500 keV,raw,raw,EM_BELOW_THRESHOLD,12,0.008142440623973757,0.0023505201430558966,0.007763903528000598,8.804568327643805,12975.8170567
FLUKA,prompt,muplus,e800_1500,800-1500 keV,raw,raw,POSITRON,0,0.0,0.0,0.0002526319263836624,0.3333612499048607,491.29434080000004
FLUKA,prompt,muplus,w2_510p58_511p42,W2 510.58-511.42 keV,raw,raw,EM_BELOW_THRESHOLD,6,0.004071220311986879,0.0016620687324703984,0.004071220311986879,2.0803897524782013,3065.99436
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,ELECTRON,23,0.015606335098136907,0.003254145818566378,0.017183227900001413,58.70907680306486,86523.11756599997
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,347,0.23545209908928114,0.01263973093746902,0.23698632020033136,252.39278317436668,371966.51081158983
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,1856,1.2593633887887945,0.02923223879611621,1.2606969583653052,1.4987962173063616,2208.866641737153
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,HEAVY_RECOIL,5,0.0033926815430732407,0.0015172533112641294,0.0033926815430732407,0.2029348632317821,299.07738267700006
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PHOTON,13,0.008820972011990426,0.002446497452974172,0.007947534667091537,0.1321308251107256,194.72918903999997
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,POSITRON,21,0.014249262480907611,0.0031094439960025417,0.010979651188269544,44.67549575411615,65840.980338
FLUKA,prompt,n,all_tes_gt0,all TES > 0,active_veto_pass,active-veto,PROTON,2,0.0013570726172292963,0.0009595952502054114,0.0013570726172292963,10.586882663415343,15602.52934
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,ELECTRON,278,0.1886330937948709,0.011313461147948168,0.18468002597105498,462.1599087513394,681113.0117633949
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,EM_BELOW_THRESHOLD,3336,2.2635971255383813,0.03919097903540476,2.27750210687425,1858.368849799074,2738790.579377035
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,FLUKA_PARTICLE_-7,2329,1.5803110627634935,0.032745968224964984,1.5831822381333058,9.528845719285522,14043.236298939306
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,HEAVY_RECOIL,9,0.006106826777531833,0.0020356089258439444,0.0061068315216490756,0.21735519182579494,320.3294931550001
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,NEUTRON,6,0.004071217851687889,0.0016620677280575417,0.003894605980100802,63.70878141995911,93891.48467240001
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,PHOTON,20,0.013570726172292963,0.0030345066225282587,0.01223870187313132,0.2168263487048354,319.55010506
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,POSITRON,123,0.0834599659596015,0.007525331701615052,0.07214550850437655,260.4457870662743,383834.7097416504
FLUKA,prompt,n,all_tes_gt0,all TES > 0,raw,raw,PROTON,3,0.0020356089258439444,0.0011752593613008062,0.0020356089258439444,11.08119534100836,16331.027832
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,ELECTRON,16,0.01085658093783437,0.0027141452344585926,0.010441876302341944,33.64883157747244,49590.31838130001
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,EM_BELOW_THRESHOLD,238,0.16149164145028524,0.010467948331062644,0.1635305512325693,132.35875507208974,195065.10321064998
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,FLUKA_PARTICLE_-7,1856,1.2593633887887945,0.02923223879611621,1.260326329352645,1.2769760136145227,1881.9567905241465
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,HEAVY_RECOIL,5,0.0033926815430732407,0.0015172533112641294,0.0033926815430732407,0.2029348632317821,299.07738267700006
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,NEUTRON,1,0.0006785363086146481,0.0006785363086146481,0.00037690145672660913,0.355474490564644,523.884258
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PHOTON,13,0.008820972011990426,0.002446497452974172,0.007903334512103793,0.12539746603114899,184.80583048999998
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,POSITRON,10,0.006785363086146481,0.002145720210345219,0.005417489727279222,20.604620788129694,30366.275948
FLUKA,prompt,n,all_tes_gt0,all TES > 0,side_compton_fov_pass,final,PROTON,2,0.0013570726172292963,0.0009595952502054114,0.0013570726172292963,10.586882663415343,15602.52934
FLUKA,prompt,n,e100_300,100-300 keV,active_veto_pass,active-veto,EM_BELOW_THRESHOLD,96,0.0651394856270062,0.006648270912230175,0.06503694638179491,12.94463662136424,19077.29395910001
FLUKA,prompt,n,e100_300,100-300 keV,active_veto_pass,active-veto,FLUKA_PARTICLE_-7,3,0.0020356089258439444,0.0011752593613008062,0.0020939480160674863,0.2904542059769495,428.05993178163624
FLUKA,prompt,n,e100_300,100-300 keV,active_veto_pass,active-veto,HEAVY_RECOIL,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.12300380266227462,181.278144
FLUKA,prompt,n,e100_300,100-300 keV,active_veto_pass,active-veto,PHOTON,0,0.0,0.0,4.4200154987744966e-05,0.006733359079576607,9.92335855
FLUKA,prompt,n,e100_300,100-300 keV,active_veto_pass,active-veto,POSITRON,1,0.0006785363086146481,0.0006785363086146481,0.0006785363086146481,0.11174144615530776,164.680128
FLUKA,prompt,n,e100_300,100-300 keV,raw,raw,ELECTRON,13,0.008820972011990426,0.002446497452974172,0.009094102901115418,1.7397199252079774,2563.9304826
