resampled_history_id,selected_position_row_index,common_event_id,source_event_id,production_tag,Z,A,isomer,x_cm,y_cm,z_cm,source_volume,resolved_static_material,original_activity_weight_Bq,sampling_probability,selection_u64
111,2239,2239,6936,n,29,64,0,14.87148,4.792977,13.55278,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5961462004416587563
112,6277,6277,234909,n,29,64,0,20.20206,10.03336,14.65763,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16713470552695828949
113,4159,4159,10498,n,29,64,0,7.11426,7.04094,8.306141,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11072939455705551080
114,3235,3235,9133,n,29,64,0,5.178051,-5.465349,1.792109,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8613924988031079468
115,6429,6429,235152,n,29,64,0,11.75592,9.146654,9.843029,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17118186695862317695
116,6282,6282,234914,n,29,64,0,24.88784,8.159561,14.95544,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16728804360677102083
117,6736,6736,236658,n,29,64,0,7.713815,2.171215,6.581516,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,17936535145368919448
118,1475,1475,6172,n,29,64,0,17.0017,0.2508073,11.13897,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3927534460108037461
119,1832,1832,6529,n,29,64,0,20.2041,-3.579711,8.042204,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4877341326162729514
120,5915,5915,234371,n,29,64,0,-4.464163,-7.424531,-5.384799,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15750112648455216656
121,1049,1049,5746,n,29,64,0,15.04952,-10.2188,12.85049,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2792343780696070527
122,4377,4377,10716,n,29,64,0,10.01633,5.222527,5.622338,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11654472912917668227
123,5205,5205,11544,n,29,64,0,7.22138,8.541022,8.749718,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13860091045011220308
124,4833,4833,11172,n,29,64,0,5.668729,-3.219881,9.835293,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12868342255508499585
125,757,757,5454,n,29,64,0,10.10132,7.948389,17.99732,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2013607785678470282
126,615,615,5312,n,29,64,0,14.28512,2.473035,14.38099,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1636744302831288879
127,1048,1048,5745,n,29,64,0,20.85546,-1.752448,7.61452,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2788573514720827289
128,6383,6383,235106,n,29,64,0,16.19705,6.982805,7.701486,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,16996585248161122962
129,3496,3496,9621,n,29,64,0,2.586979,-4.179247,-2.909837,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9308645515509238436
130,347,347,5044,n,29,64,0,17.8423,-3.384259,10.80522,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,921919926055666235
131,3479,3479,9604,n,29,64,0,-2.956091,-0.1740607,2.885117,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9262579561823770361
132,2348,2348,7045,n,29,64,0,11.64474,-8.925776,16.39046,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6250370601027694670
133,171,171,4868,n,29,64,0,16.45681,-7.409753,11.66585,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,454239388646287079
134,4365,4365,10704,n,29,64,0,4.893248,3.547127,10.74792,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11622668520520124273
135,3084,3084,8982,n,29,64,0,4.654607,6.347156,2.767924,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8211999631958566378
136,2109,2109,6806,n,29,64,0,9.352877,-6.170343,19.042,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5615354756516561316
137,5223,5223,11562,n,29,64,0,11.05433,0.2702636,4.672645,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13907262222257626990
138,213,213,4910,n,29,64,0,19.75097,2.657631,8.650533,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,565666768084031785
139,546,546,5243,n,29,64,0,17.44868,-5.974347,10.44357,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1452293585227937025
140,6280,6280,234912,n,29,64,0,20.11017,10.23107,15.66501,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16723637433490358633
141,766,766,5463,n,29,64,0,6.974881,1.024189,21.45136,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2039711666785296822
142,2433,2433,7130,n,29,64,0,8.51662,-6.234648,19.49162,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6476869457059387386
143,5699,5699,234100,n,29,64,0,-1.461527,-0.2989987,-12.06783,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15176059235107576659
144,666,666,5363,n,29,64,0,21.04428,1.198355,7.597391,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1772889398706714156
145,949,949,5646,n,29,64,0,19.80654,6.644722,8.559573,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2526416941528637636
146,6074,6074,234608,n,29,64,0,13.53745,-1.646272,12.79452,DR_4K_Condenser_Cu,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,16174857367175550237
147,2338,2338,7035,n,29,64,0,8.640701,-1.803224,19.87809,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6223549620433781182
148,5109,5109,11448,n,29,64,0,11.16847,-4.179042,4.322304,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13603157799151856186
149,6602,6602,236470,n,29,64,0,-0.9800153,0.688621,1.816225,DR_MixingChamber_Cu,Copper,0.00067878017572817528276285253292929292929292929292929292929292929292929292929292929,0.00014436280272258657460993552081470366118995536229941246611530947382277545401992454,17580731587718069916
150,249,249,4946,n,29,64,0,7.034338,-2.20854,21.17809,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,662667750027518945
151,5815,5815,234271,n,29,64,0,-1.478125,-6.957838,-5.808539,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15483602058896726831
152,2474,2474,7171,n,29,64,0,18.45045,-5.80296,10.10255,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6586205850062607500
153,6242,6242,234874,n,29,64,0,19.55601,9.59461,12.72657,DR_Capillary_CuNi_4K_60K,CuNi,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16620464469200664137
154,2224,2224,6921,n,29,64,0,9.728013,-6.773846,18.95947,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5920638503865253925
155,1319,1319,6016,n,29,64,0,6.985976,1.603743,21.05314,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3510406548374168915
156,1876,1876,6573,n,29,64,0,18.49976,-3.797866,10.09346,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4994875834442204547
157,2794,2794,8692,n,29,64,0,6.657318,-1.616575,0.1439528,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7438265005085603993
158,1111,1111,5808,n,29,64,0,10.00703,-6.224656,17.92605,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2958182680170589514
159,572,572,5269,n,29,64,0,15.34265,3.662519,12.7961,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1522980595889446807
160,421,421,5118,n,29,64,0,20.73933,-1.384022,7.553821,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1120673867738589514
161,2851,2851,8749,n,29,64,0,4.538843,0.2730582,2.768448,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7590648035971796145
162,4042,4042,10381,n,29,64,0,9.916243,5.342943,5.899025,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10762247365313466076
